episode,time_s,voltage_v,duty_cycle
4.000000000000000000e+00,8.489000000000000712e-02,-2.985983427947817859e+01,3.676189184188842773e-01
4.000000000000000000e+00,8.502000000000001223e-02,-2.986022552323692736e+01,3.676968514919281006e-01
4.000000000000000000e+00,8.515000000000000346e-02,-2.986009557577610352e+01,3.675883114337921143e-01
4.000000000000000000e+00,8.528000000000000858e-02,-2.985969264672748125e+01,3.675273656845092773e-01
4.000000000000000000e+00,8.541000000000001369e-02,-2.986005320278884057e+01,3.676884770393371582e-01
4.000000000000000000e+00,8.554000000000000492e-02,-2.986018097262649107e+01,3.676422536373138428e-01
4.000000000000000000e+00,8.567000000000001003e-02,-2.986005253934706261e+01,3.675881028175354004e-01
4.000000000000000000e+00,8.580000000000001514e-02,-2.985985449039445427e+01,3.675714135169982910e-01
4.000000000000000000e+00,8.593000000000000638e-02,-2.985973075275379429e+01,3.675851821899414062e-01
4.000000000000000000e+00,8.606000000000001149e-02,-2.985995817694240628e+01,3.676600158214569092e-01
4.000000000000000000e+00,8.619000000000001660e-02,-2.986005296469203429e+01,3.676339387893676758e-01
4.000000000000000000e+00,8.632000000000000783e-02,-2.985980227362561124e+01,3.675599694252014160e-01
4.000000000000000000e+00,8.645000000000001295e-02,-2.986014452730645274e+01,3.676858246326446533e-01
4.000000000000000000e+00,8.658000000000000418e-02,-2.986022992494257267e+01,3.676341474056243896e-01
4.000000000000000000e+00,8.671000000000000929e-02,-2.985981995031095693e+01,3.675274550914764404e-01
4.000000000000000000e+00,8.684000000000001440e-02,-2.985974212833104957e+01,3.675947487354278564e-01
4.000000000000000000e+00,8.697000000000000564e-02,-2.985997097810861334e+01,3.676604628562927246e-01
4.000000000000000000e+00,8.710000000000001075e-02,-2.986015693970630025e+01,3.676539063453674316e-01
4.000000000000000000e+00,8.723000000000001586e-02,-2.985976704169414475e+01,3.675309419631958008e-01
4.000000000000000000e+00,8.736000000000000709e-02,-2.985957333187350571e+01,3.675689101219177246e-01
4.000000000000000000e+00,8.749000000000001220e-02,-2.986004247657583122e+01,3.677106201648712158e-01
4.000000000000000000e+00,8.762000000000001732e-02,-2.986032652200549009e+01,3.676760792732238770e-01
4.000000000000000000e+00,8.775000000000000855e-02,-2.985985407388419688e+01,3.675150275230407715e-01
4.000000000000000000e+00,8.788000000000001366e-02,-2.985970500442339670e+01,3.675796687602996826e-01
4.000000000000000000e+00,8.801000000000000489e-02,-2.986008957218751547e+01,3.676938414573669434e-01
4.000000000000000000e+00,8.814000000000001001e-02,-2.986023561881267341e+01,3.676466643810272217e-01
4.000000000000000000e+00,8.827000000000001512e-02,-2.985969769091011372e+01,3.674996793270111084e-01
4.000000000000000000e+00,8.840000000000000635e-02,-2.985976046175654375e+01,3.676238358020782471e-01
4.000000000000000000e+00,8.853000000000001146e-02,-2.986018421273279344e+01,3.677030205726623535e-01
4.000000000000000000e+00,8.866000000000001657e-02,-2.986011961051294605e+01,3.676020205020904541e-01
4.000000000000000000e+00,8.879000000000000781e-02,-2.985971123839789243e+01,3.675264716148376465e-01
4.000000000000000000e+00,8.892000000000001292e-02,-2.985980959391652689e+01,3.676317334175109863e-01
4.000000000000000000e+00,8.905000000000000415e-02,-2.986012619607284435e+01,3.676803410053253174e-01
4.000000000000000000e+00,8.918000000000000926e-02,-2.985988486770091654e+01,3.675628900527954102e-01
4.000000000000000000e+00,8.931000000000001438e-02,-2.985960624019950416e+01,3.675518631935119629e-01
4.000000000000000000e+00,8.944000000000000561e-02,-2.985989874470754657e+01,3.676726520061492920e-01
4.000000000000000000e+00,8.957000000000001072e-02,-2.986016690512957794e+01,3.676708936691284180e-01
4.000000000000000000e+00,8.970000000000001583e-02,-2.985985672922389256e+01,3.675484061241149902e-01
4.000000000000000000e+00,8.983000000000000707e-02,-2.985970641593904062e+01,3.675794303417205811e-01
4.000000000000000000e+00,8.996000000000001218e-02,-2.985981216995277165e+01,3.676332831382751465e-01
4.000000000000000000e+00,9.009000000000001729e-02,-2.985996004766091971e+01,3.676437139511108398e-01
4.000000000000000000e+00,9.022000000000000852e-02,-2.986012384910270256e+01,3.676489591598510742e-01
4.000000000000000000e+00,9.035000000000001363e-02,-2.986005012475131082e+01,3.675993084907531738e-01
4.000000000000000000e+00,9.048000000000000487e-02,-2.985983329934061814e+01,3.675673007965087891e-01
4.000000000000000000e+00,9.061000000000000998e-02,-2.985990746094218906e+01,3.676279485225677490e-01
4.000000000000000000e+00,9.074000000000001509e-02,-2.985995213739481002e+01,3.676224350929260254e-01
4.000000000000000000e+00,9.087000000000000632e-02,-2.986009251494236238e+01,3.676437735557556152e-01
4.000000000000000000e+00,9.100000000000001144e-02,-2.986025965597854182e+01,3.676512837409973145e-01
4.000000000000000000e+00,9.113000000000001655e-02,-2.985994433161844697e+01,3.675484061241149902e-01
4.000000000000000000e+00,9.126000000000000778e-02,-2.986002782130667654e+01,3.676313161849975586e-01
4.000000000000000000e+00,9.139000000000001289e-02,-2.986003606155181345e+01,3.676159679889678955e-01
4.000000000000000000e+00,9.152000000000001800e-02,-2.985967478947060627e+01,3.675357103347778320e-01
4.000000000000000000e+00,9.165000000000000924e-02,-2.985976035991459554e+01,3.676285147666931152e-01
4.000000000000000000e+00,9.178000000000001435e-02,-2.986009437772071706e+01,3.676835298538208008e-01
4.000000000000000000e+00,9.191000000000000558e-02,-2.986029254964072521e+01,3.676580488681793213e-01
4.000000000000000000e+00,9.204000000000001069e-02,-2.985990320657512953e+01,3.675327003002166748e-01
4.000000000000000000e+00,9.217000000000001581e-02,-2.985958191233913794e+01,3.675428032875061035e-01
4.000000000000000000e+00,9.230000000000000704e-02,-2.985988358816605626e+01,3.676743507385253906e-01
4.000000000000000000e+00,9.243000000000001215e-02,-2.986027909035457739e+01,3.676983714103698730e-01
4.000000000000000000e+00,9.256000000000001726e-02,-2.986011766163496617e+01,3.675821125507354736e-01
4.000000000000000000e+00,9.269000000000000850e-02,-2.985968542862435982e+01,3.675212562084197998e-01
4.000000000000000000e+00,9.282000000000001361e-02,-2.985961905138459471e+01,3.675956130027770996e-01
4.000000000000000000e+00,9.295000000000000484e-02,-2.985993032514343781e+01,3.676768839359283447e-01
4.000000000000000000e+00,9.308000000000000995e-02,-2.986029331728552805e+01,3.676918745040893555e-01
4.000000000000000000e+00,9.321000000000001506e-02,-2.986008943793273573e+01,3.675730526447296143e-01
4.000000000000000000e+00,9.334000000000000630e-02,-2.985972109374894146e+01,3.675348162651062012e-01
4.000000000000000000e+00,9.347000000000001141e-02,-2.986011547055575122e+01,3.676961660385131836e-01
4.000000000000000000e+00,9.360000000000001652e-02,-2.986042646599506156e+01,3.676828145980834961e-01
4.000000000000000000e+00,9.373000000000000775e-02,-2.985986603542435347e+01,3.674970865249633789e-01
4.000000000000000000e+00,9.386000000000001287e-02,-2.985960599087105649e+01,3.675556778907775879e-01
4.000000000000000000e+00,9.399000000000001798e-02,-2.986000250949950896e+01,3.676952421665191650e-01
4.000000000000000000e+00,9.412000000000000921e-02,-2.986010073147631516e+01,3.676352202892303467e-01
4.000000000000000000e+00,9.425000000000001432e-02,-2.985968299756424216e+01,3.675242066383361816e-01
4.000000000000000000e+00,9.438000000000000556e-02,-2.985960249977573966e+01,3.675925135612487793e-01
4.000000000000000000e+00,9.451000000000001067e-02,-2.985989178242117248e+01,3.676719069480895996e-01
4.000000000000000000e+00,9.464000000000001578e-02,-2.986019737020236775e+01,3.676789402961730957e-01
4.000000000000000000e+00,9.477000000000000701e-02,-2.985983399400410931e+01,3.675372004508972168e-01
4.000000000000000000e+00,9.490000000000001212e-02,-2.985990167243647875e+01,3.676265478134155273e-01
4.000000000000000000e+00,9.503000000000001724e-02,-2.986008819209184750e+01,3.676531910896301270e-01
4.000000000000000000e+00,9.516000000000000847e-02,-2.986008992643173343e+01,3.676152825355529785e-01
4.000000000000000000e+00,9.529000000000001358e-02,-2.985989514625253349e+01,3.675725758075714111e-01
4.000000000000000000e+00,9.542000000000000481e-02,-2.985964280278331628e+01,3.675577044486999512e-01
4.000000000000000000e+00,9.555000000000000993e-02,-2.986008695225417142e+01,3.677060306072235107e-01
4.000000000000000000e+00,9.568000000000001504e-02,-2.986038348041636326e+01,3.676793277263641357e-01
4.000000000000000000e+00,9.581000000000000627e-02,-2.985975615686941254e+01,3.674820065498352051e-01
4.000000000000000000e+00,9.594000000000001138e-02,-2.985956031065030558e+01,3.675683140754699707e-01
4.000000000000000000e+00,9.607000000000001649e-02,-2.986003168861855528e+01,3.677109479904174805e-01
4.000000000000000000e+00,9.620000000000000773e-02,-2.986012280485919845e+01,3.676340281963348389e-01
4.000000000000000000e+00,9.633000000000001284e-02,-2.985985015070961879e+01,3.675560355186462402e-01
4.000000000000000000e+00,9.646000000000001795e-02,-2.985979875239505077e+01,3.676008582115173340e-01
4.000000000000000000e+00,9.659000000000000918e-02,-2.985980531825662609e+01,3.676128387451171875e-01
4.000000000000000000e+00,9.672000000000001430e-02,-2.985987664607597836e+01,3.676269948482513428e-01
4.000000000000000000e+00,9.685000000000000553e-02,-2.986009322244632358e+01,3.676594197750091553e-01
4.000000000000000000e+00,9.698000000000001064e-02,-2.985998926127745179e+01,3.675923645496368408e-01
4.000000000000000000e+00,9.711000000000001575e-02,-2.985977499258438428e+01,3.675671219825744629e-01
4.000000000000000000e+00,9.724000000000000699e-02,-2.985981194380348214e+01,3.676191568374633789e-01
4.000000000000000000e+00,9.737000000000001210e-02,-2.985995325125930933e+01,3.676422834396362305e-01
4.000000000000000000e+00,9.750000000000001721e-02,-2.986015213030324844e+01,3.676564991474151611e-01
4.000000000000000000e+00,9.763000000000000844e-02,-2.985986962759587016e+01,3.675542473793029785e-01
4.000000000000000000e+00,9.776000000000001355e-02,-2.985980549608194323e+01,3.675983250141143799e-01
4.000000000000000000e+00,9.789000000000001867e-02,-2.986007993437102570e+01,3.676711320877075195e-01
4.000000000000000000e+00,9.802000000000000990e-02,-2.986004744265869348e+01,3.676077425479888916e-01
4.000000000000000000e+00,9.815000000000001501e-02,-2.985976006454999521e+01,3.675519227981567383e-01
4.000000000000000000e+00,9.828000000000000624e-02,-2.985981073315427992e+01,3.676219582557678223e-01
4.000000000000000000e+00,9.841000000000001136e-02,-2.986007376883970466e+01,3.676687180995941162e-01
4.000000000000000000e+00,9.854000000000001647e-02,-2.985995416613393516e+01,3.675887286663055420e-01
4.000000000000000000e+00,9.867000000000000770e-02,-2.985984778325928701e+01,3.675901591777801514e-01
4.000000000000000000e+00,9.880000000000001281e-02,-2.986002892990477875e+01,3.676513731479644775e-01
4.000000000000000000e+00,9.893000000000001792e-02,-2.986027490560574549e+01,3.676676452159881592e-01
4.000000000000000000e+00,9.906000000000000916e-02,-2.986000750945492044e+01,3.675590157508850098e-01
4.000000000000000000e+00,9.919000000000001427e-02,-2.985949593295937632e+01,3.675026595592498779e-01
4.000000000000000000e+00,9.932000000000000550e-02,-2.986000629878146739e+01,3.677186369895935059e-01
4.000000000000000000e+00,9.945000000000001061e-02,-2.986031375591959858e+01,3.676807284355163574e-01
4.000000000000000000e+00,9.958000000000001573e-02,-2.986004091476424804e+01,3.675583004951477051e-01
4.000000000000000000e+00,9.971000000000000696e-02,-2.985996960234676934e+01,3.675988316535949707e-01
4.000000000000000000e+00,9.984000000000001207e-02,-2.985991705423161591e+01,3.676020503044128418e-01
4.000000000000000000e+00,9.997000000000001718e-02,-2.985997532056811821e+01,3.676255047321319580e-01
4.000000000000000000e+00,1.001000000000000084e-01,-2.985994054997454938e+01,3.676059842109680176e-01
4.000000000000000000e+00,1.002300000000000135e-01,-2.985987878582742638e+01,3.675996959209442139e-01
4.000000000000000000e+00,1.003600000000000186e-01,-2.986003366059870956e+01,3.676460385322570801e-01
4.000000000000000000e+00,1.004900000000000099e-01,-2.986014729377877686e+01,3.676389455795288086e-01
4.000000000000000000e+00,1.006200000000000150e-01,-2.986002127869300438e+01,3.675882220268249512e-01
4.000000000000000000e+00,1.007500000000000062e-01,-2.985985442898661546e+01,3.675778210163116455e-01
4.000000000000000000e+00,1.008800000000000113e-01,-2.986020366366174628e+01,3.676879703998565674e-01
4.000000000000000000e+00,1.010100000000000164e-01,-2.986009494090650662e+01,3.675926625728607178e-01
4.000000000000000000e+00,1.011400000000000077e-01,-2.985951894975458742e+01,3.674896955490112305e-01
4.000000000000000000e+00,1.012700000000000128e-01,-2.985964690939500699e+01,3.676358461380004883e-01
4.000000000000000000e+00,1.014000000000000179e-01,-2.986038996832260040e+01,3.677709698677062988e-01
4.000000000000000000e+00,1.015300000000000091e-01,-2.986017044573424783e+01,3.675708174705505371e-01
4.000000000000000000e+00,1.016600000000000142e-01,-2.985959136037001116e+01,3.674899339675903320e-01
4.000000000000000000e+00,1.017900000000000055e-01,-2.985980609029571298e+01,3.676555752754211426e-01
4.000000000000000000e+00,1.019200000000000106e-01,-2.986013180494529351e+01,3.676822781562805176e-01
4.000000000000000000e+00,1.020500000000000157e-01,-2.985988495838132195e+01,3.675617575645446777e-01
4.000000000000000000e+00,1.021800000000000069e-01,-2.985981462963159672e+01,3.675971627235412598e-01
4.000000000000000000e+00,1.023100000000000120e-01,-2.986003177058026736e+01,3.676587939262390137e-01
4.000000000000000000e+00,1.024400000000000172e-01,-2.986006063126464483e+01,3.676204979419708252e-01
4.000000000000000000e+00,1.025700000000000084e-01,-2.985992668159926566e+01,3.675854504108428955e-01
4.000000000000000000e+00,1.027000000000000135e-01,-2.985983717625321532e+01,3.675934970378875732e-01
4.000000000000000000e+00,1.028300000000000186e-01,-2.985977895902699686e+01,3.675992190837860107e-01
4.000000000000000000e+00,1.029600000000000098e-01,-2.985977030965341328e+01,3.676092922687530518e-01
4.000000000000000000e+00,1.030900000000000150e-01,-2.986034778645629828e+01,3.677365183830261230e-01
4.000000000000000000e+00,1.032200000000000062e-01,-2.986037623544672925e+01,3.676242232322692871e-01
4.000000000000000000e+00,1.033500000000000113e-01,-2.985982872464018456e+01,3.674992918968200684e-01
4.000000000000000000e+00,1.034800000000000164e-01,-2.985967366195991701e+01,3.675780594348907471e-01
4.000000000000000000e+00,1.036100000000000076e-01,-2.986003664494500498e+01,3.676887750625610352e-01
4.000000000000000000e+00,1.037400000000000128e-01,-2.986002753216386196e+01,3.676123023033142090e-01
4.000000000000000000e+00,1.038700000000000179e-01,-2.985965289831668201e+01,3.675327003002166748e-01
4.000000000000000000e+00,1.040000000000000091e-01,-2.985978082334979078e+01,3.676374554634094238e-01
4.000000000000000000e+00,1.041300000000000142e-01,-2.986029992570636793e+01,3.677239716053009033e-01
4.000000000000000000e+00,1.042600000000000193e-01,-2.986018352796172337e+01,3.675921559333801270e-01
4.000000000000000000e+00,1.043900000000000106e-01,-2.985959194207090661e+01,3.674873709678649902e-01
4.000000000000000000e+00,1.045200000000000157e-01,-2.985974382374664415e+01,3.676419258117675781e-01
4.000000000000000000e+00,1.046500000000000069e-01,-2.986030300501150947e+01,3.677322268486022949e-01
4.000000000000000000e+00,1.047800000000000120e-01,-2.986000938701591423e+01,3.675536513328552246e-01
4.000000000000000000e+00,1.049100000000000171e-01,-2.985964055461212041e+01,3.675337433815002441e-01
4.000000000000000000e+00,1.050400000000000084e-01,-2.986001731455303698e+01,3.676913678646087646e-01
4.000000000000000000e+00,1.051700000000000135e-01,-2.986022100173801164e+01,3.676583170890808105e-01
4.000000000000000000e+00,1.053000000000000186e-01,-2.985989521915080758e+01,3.675456643104553223e-01
4.000000000000000000e+00,1.054300000000000098e-01,-2.985969658581414521e+01,3.675693869590759277e-01
4.000000000000000000e+00,1.055600000000000149e-01,-2.985991754085861416e+01,3.676581978797912598e-01
4.000000000000000000e+00,1.056900000000000062e-01,-2.985995740708518653e+01,3.676215112209320068e-01
4.000000000000000000e+00,1.058200000000000113e-01,-2.985970105927490792e+01,3.675575852394104004e-01
4.000000000000000000e+00,1.059500000000000164e-01,-2.985985853725265216e+01,3.676444590091705322e-01
4.000000000000000000e+00,1.060800000000000076e-01,-2.986021742265339540e+01,3.676901161670684814e-01
4.000000000000000000e+00,1.062100000000000127e-01,-2.985985539918130272e+01,3.675377368927001953e-01
4.000000000000000000e+00,1.063400000000000178e-01,-2.985969323660646424e+01,3.675768375396728516e-01
4.000000000000000000e+00,1.064700000000000091e-01,-2.986017328541193550e+01,3.677144348621368408e-01
4.000000000000000000e+00,1.066000000000000142e-01,-2.985992824674891111e+01,3.675626516342163086e-01
4.000000000000000000e+00,1.067300000000000193e-01,-2.985961816637356137e+01,3.675455451011657715e-01
4.000000000000000000e+00,1.068600000000000105e-01,-2.986020657026009317e+01,3.677370548248291016e-01
4.000000000000000000e+00,1.069900000000000156e-01,-2.986030895409523112e+01,3.676385879516601562e-01
4.000000000000000000e+00,1.071200000000000069e-01,-2.985951316474377748e+01,3.674444258213043213e-01
4.000000000000000000e+00,1.072500000000000120e-01,-2.985972675194297210e+01,3.676543831825256348e-01
4.000000000000000000e+00,1.073800000000000171e-01,-2.986025613414896540e+01,3.677255511283874512e-01
4.000000000000000000e+00,1.075100000000000083e-01,-2.986006432283037881e+01,3.675752282142639160e-01
4.000000000000000000e+00,1.076400000000000134e-01,-2.985966627871620815e+01,3.675280511379241943e-01
4.000000000000000000e+00,1.077700000000000186e-01,-2.985986203371822256e+01,3.676523566246032715e-01
4.000000000000000000e+00,1.079000000000000098e-01,-2.986009245269956836e+01,3.676622509956359863e-01
4.000000000000000000e+00,1.080300000000000149e-01,-2.985993549313928241e+01,3.675808310508728027e-01
4.000000000000000000e+00,1.081600000000000061e-01,-2.985977244692918120e+01,3.675776124000549316e-01
4.000000000000000000e+00,1.082900000000000112e-01,-2.985991512536903514e+01,3.676421046257019043e-01
4.000000000000000000e+00,1.084200000000000164e-01,-2.985992208355893496e+01,3.676143288612365723e-01
4.000000000000000000e+00,1.085500000000000076e-01,-2.985993852659056813e+01,3.676164746284484863e-01
4.000000000000000000e+00,1.086800000000000127e-01,-2.986001507119693699e+01,3.676297366619110107e-01
4.000000000000000000e+00,1.088100000000000178e-01,-2.985976346930522851e+01,3.675593137741088867e-01
4.000000000000000000e+00,1.089400000000000091e-01,-2.985992982387980277e+01,3.676471412181854248e-01
4.000000000000000000e+00,1.090700000000000142e-01,-2.986012698678105437e+01,3.676558434963226318e-01
4.000000000000000000e+00,1.092000000000000193e-01,-2.985992370842904720e+01,3.675711750984191895e-01
4.000000000000000000e+00,1.093300000000000105e-01,-2.985991223034454478e+01,3.676104247570037842e-01
4.000000000000000000e+00,1.094600000000000156e-01,-2.986005633307408047e+01,3.676441013813018799e-01
4.000000000000000000e+00,1.095900000000000069e-01,-2.986010014566723214e+01,3.676240444183349609e-01
4.000000000000000000e+00,1.097200000000000120e-01,-2.985988232468523407e+01,3.675676882266998291e-01
4.000000000000000000e+00,1.098500000000000171e-01,-2.985993785791367472e+01,3.676244914531707764e-01
4.000000000000000000e+00,1.099800000000000083e-01,-2.986007601150064161e+01,3.676431179046630859e-01
4.000000000000000000e+00,1.101100000000000134e-01,-2.985998835760193160e+01,3.675957024097442627e-01
4.000000000000000000e+00,1.102400000000000185e-01,-2.985992215678387041e+01,3.675993084907531738e-01
4.000000000000000000e+00,1.103700000000000098e-01,-2.986008408561350791e+01,3.676480948925018311e-01
4.000000000000000000e+00,1.105000000000000149e-01,-2.986010304858642073e+01,3.676189780235290527e-01
4.000000000000000000e+00,1.106300000000000200e-01,-2.985981367983835000e+01,3.675521612167358398e-01
4.000000000000000000e+00,1.107600000000000112e-01,-2.985974730901588359e+01,3.675971627235412598e-01
4.000000000000000000e+00,1.108900000000000163e-01,-2.986002292214775977e+01,3.676706850528717041e-01
4.000000000000000000e+00,1.110200000000000076e-01,-2.985997892814151911e+01,3.676045536994934082e-01
4.000000000000000000e+00,1.111500000000000127e-01,-2.985970494398161179e+01,3.675540089607238770e-01
4.000000000000000000e+00,1.112800000000000178e-01,-2.985964488518771986e+01,3.675972223281860352e-01
4.000000000000000000e+00,1.114100000000000090e-01,-2.985984182857021452e+01,3.676523566246032715e-01
4.000000000000000000e+00,1.115400000000000141e-01,-2.986029934670099095e+01,3.677113354206085205e-01
4.000000000000000000e+00,1.116700000000000192e-01,-2.986001812559022284e+01,3.675563037395477295e-01
4.000000000000000000e+00,1.118000000000000105e-01,-2.985984172083684385e+01,3.675757050514221191e-01
4.000000000000000000e+00,1.119300000000000156e-01,-2.986009041475688264e+01,3.676659762859344482e-01
4.000000000000000000e+00,1.120600000000000068e-01,-2.986001155613218927e+01,3.675977885723114014e-01
4.000000000000000000e+00,1.121900000000000119e-01,-2.985965191817810549e+01,3.675357699394226074e-01
4.000000000000000000e+00,1.123200000000000170e-01,-2.985985121404159059e+01,3.676529526710510254e-01
4.000000000000000000e+00,1.124500000000000083e-01,-2.986039344529397255e+01,3.677298426628112793e-01
4.000000000000000000e+00,1.125800000000000134e-01,-2.986023786492552645e+01,3.675847649574279785e-01
4.000000000000000000e+00,1.127100000000000185e-01,-2.985970734358454948e+01,3.675013184547424316e-01
4.000000000000000000e+00,1.128400000000000097e-01,-2.985966606855522087e+01,3.676013350486755371e-01
4.000000000000000000e+00,1.129700000000000149e-01,-2.985997431857148854e+01,3.676767945289611816e-01
4.000000000000000000e+00,1.131000000000000200e-01,-2.985997140886321688e+01,3.676128983497619629e-01
4.000000000000000000e+00,1.132300000000000112e-01,-2.985999841171987867e+01,3.676193654537200928e-01
4.000000000000000000e+00,1.133600000000000163e-01,-2.986018998158824544e+01,3.676554560661315918e-01
4.000000000000000000e+00,1.134900000000000075e-01,-2.985999690954693975e+01,3.675741553306579590e-01
4.000000000000000000e+00,1.136200000000000127e-01,-2.985973535450586169e+01,3.675569295883178711e-01
4.000000000000000000e+00,1.137500000000000178e-01,-2.986011164956909880e+01,3.676924109458923340e-01
4.000000000000000000e+00,1.138800000000000090e-01,-2.986006108357108602e+01,3.676041960716247559e-01
4.000000000000000000e+00,1.140100000000000141e-01,-2.985973540986826080e+01,3.675437569618225098e-01
4.000000000000000000e+00,1.141400000000000192e-01,-2.985995996917521111e+01,3.676594495773315430e-01
4.000000000000000000e+00,1.142700000000000105e-01,-2.986002531314905539e+01,3.676275610923767090e-01
4.000000000000000000e+00,1.144000000000000156e-01,-2.985978218600392609e+01,3.675612807273864746e-01
4.000000000000000000e+00,1.145300000000000207e-01,-2.985978775248042183e+01,3.676124215126037598e-01
4.000000000000000000e+00,1.146600000000000119e-01,-2.986020724242212765e+01,3.677024245262145996e-01
4.000000000000000000e+00,1.147900000000000170e-01,-2.986032439934812643e+01,3.676418066024780273e-01
4.000000000000000000e+00,1.149200000000000083e-01,-2.985983221158593537e+01,3.675107061862945557e-01
4.000000000000000000e+00,1.150500000000000134e-01,-2.985966722503175674e+01,3.675759434700012207e-01
4.000000000000000000e+00,1.151800000000000185e-01,-2.985999063942919207e+01,3.676801025867462158e-01
4.000000000000000000e+00,1.153100000000000097e-01,-2.986008952068329947e+01,3.676352202892303467e-01
4.000000000000000000e+00,1.154400000000000148e-01,-2.985982035835024107e+01,3.675563931465148926e-01
4.000000000000000000e+00,1.155700000000000199e-01,-2.985980968416540549e+01,3.676093518733978271e-01
4.000000000000000000e+00,1.157000000000000112e-01,-2.986009733389964893e+01,3.676740527153015137e-01
4.000000000000000000e+00,1.158300000000000163e-01,-2.985999424096749877e+01,3.675926029682159424e-01
4.000000000000000000e+00,1.159600000000000075e-01,-2.985977147409572652e+01,3.675653338432312012e-01
4.000000000000000000e+00,1.160900000000000126e-01,-2.985990350969633411e+01,3.676397800445556641e-01
4.000000000000000000e+00,1.162200000000000177e-01,-2.986002464606772833e+01,3.676390051841735840e-01
4.000000000000000000e+00,1.163500000000000090e-01,-2.985988337466932663e+01,3.675834238529205322e-01
4.000000000000000000e+00,1.164800000000000141e-01,-2.985994968175368314e+01,3.676268458366394043e-01
4.000000000000000000e+00,1.166100000000000192e-01,-2.985983984716292383e+01,3.675893545150756836e-01
4.000000000000000000e+00,1.167400000000000104e-01,-2.986001690858850210e+01,3.676503896713256836e-01
4.000000000000000000e+00,1.168700000000000155e-01,-2.986013339209368311e+01,3.676393628120422363e-01
4.000000000000000000e+00,1.170000000000000207e-01,-2.985993263586924229e+01,3.675718009471893311e-01
4.000000000000000000e+00,1.171300000000000119e-01,-2.985993505707431339e+01,3.676135540008544922e-01
4.000000000000000000e+00,1.172600000000000170e-01,-2.985992404552299107e+01,3.676106631755828857e-01
4.000000000000000000e+00,1.173900000000000082e-01,-2.985979781654052090e+01,3.675854802131652832e-01
4.000000000000000000e+00,1.175200000000000133e-01,-2.985980141821846345e+01,3.676121830940246582e-01
4.000000000000000000e+00,1.176500000000000185e-01,-2.985997156227998772e+01,3.676484227180480957e-01
4.000000000000000000e+00,1.177800000000000097e-01,-2.986010167251196279e+01,3.676417768001556396e-01
4.000000000000000000e+00,1.179100000000000148e-01,-2.985987664127974028e+01,3.675661385059356689e-01
4.000000000000000000e+00,1.180400000000000199e-01,-2.985986887369759657e+01,3.676106631755828857e-01
4.000000000000000000e+00,1.181700000000000111e-01,-2.985978093336633776e+01,3.675931394100189209e-01
4.000000000000000000e+00,1.183000000000000163e-01,-2.985981330433850900e+01,3.676182329654693604e-01
4.000000000000000000e+00,1.184300000000000075e-01,-2.986019377559820143e+01,3.676942586898803711e-01
4.000000000000000000e+00,1.185600000000000126e-01,-2.986005476337501108e+01,3.675859570503234863e-01
4.000000000000000000e+00,1.186900000000000177e-01,-2.985963574562525125e+01,3.675233721733093262e-01
4.000000000000000000e+00,1.188200000000000089e-01,-2.985979328571017177e+01,3.676436841487884521e-01
4.000000000000000000e+00,1.189500000000000141e-01,-2.985980276003513012e+01,3.676134049892425537e-01
4.000000000000000000e+00,1.190800000000000192e-01,-2.985974563141762417e+01,3.675990402698516846e-01
4.000000000000000000e+00,1.192100000000000104e-01,-2.986013837036228580e+01,3.676961064338684082e-01
4.000000000000000000e+00,1.193400000000000155e-01,-2.986005863085983236e+01,3.675981760025024414e-01
4.000000000000000000e+00,1.194700000000000206e-01,-2.985968624335877664e+01,3.675335645675659180e-01
4.000000000000000000e+00,1.196000000000000119e-01,-2.985961187061846545e+01,3.675938844680786133e-01
4.000000000000000000e+00,1.197300000000000170e-01,-2.985983753165590571e+01,3.676581978797912598e-01
4.000000000000000000e+00,1.198600000000000082e-01,-2.986022296873930060e+01,3.676956295967102051e-01
4.000000000000000000e+00,1.199900000000000133e-01,-2.986012276869800885e+01,3.675947487354278564e-01
4.000000000000000000e+00,1.201200000000000184e-01,-2.985960616558342551e+01,3.675029575824737549e-01
4.000000000000000000e+00,1.202500000000000097e-01,-2.985972228724020638e+01,3.676343262195587158e-01
4.000000000000000000e+00,1.203800000000000148e-01,-2.986018109587043057e+01,3.677101731300354004e-01
4.000000000000000000e+00,1.205100000000000199e-01,-2.985992068852841186e+01,3.675594031810760498e-01
4.000000000000000000e+00,1.206400000000000111e-01,-2.985946377804738461e+01,3.675135076045989990e-01
4.000000000000000000e+00,1.207700000000000162e-01,-2.985990977878153885e+01,3.677042722702026367e-01
4.000000000000000000e+00,1.209000000000000213e-01,-2.986034897376462283e+01,3.677081763744354248e-01
4.000000000000000000e+00,1.210300000000000126e-01,-2.985999882677199935e+01,3.675419092178344727e-01
4.000000000000000000e+00,1.211600000000000177e-01,-2.985978293080166424e+01,3.675668835639953613e-01
4.000000000000000000e+00,1.212900000000000089e-01,-2.985982094935210185e+01,3.676194846630096436e-01
4.000000000000000000e+00,1.214200000000000140e-01,-2.985997601947912727e+01,3.676453828811645508e-01
4.000000000000000000e+00,1.215500000000000191e-01,-2.985999933864889400e+01,3.676186203956604004e-01
4.000000000000000000e+00,1.216800000000000104e-01,-2.985987989383671604e+01,3.675878643989562988e-01
4.000000000000000000e+00,1.218100000000000155e-01,-2.985988428430059116e+01,3.676133453845977783e-01
